0.88	0.25	-0.13		0.190680681	0.551131131
1.18	1.22	-0.29
1.12	1.27	-0.29
1.1	1.23	-0.31
1.03	1.27	-0.17
1.02	1.22	-0.19
0.99	1.17	-0.23
0.95	1.11	-0.28
0.9	1.1	-0.12
0.86	1.07	0.01
0.83	0.98	-0.08
0.81	0.95	0.05
0.8	0.9	0.05
0.78	0.84	0.11
0.76	0.81	0.17
0.74	0.76	0.22
0.69	0.68	0.34
0.67	0.6	0.41
0.68	0.6	0.39
0.68	0.62	0.38
0.69	0.62	0.39
0.71	0.57	0.4
0.71	0.56	0.19
0.72	0.51	0.24
0.74	0.54	0.24
0.75	0.53	0.27
0.77	0.45	0.1
0.79	0.4	-0.03
0.81	0.37	0.07
0.87	0.32	-0.02
0.9	0.24	-0.1
0.94	0.21	-0.15
0.98	0.24	-0.02
1.02	0.23	-0.09
1.07	0.21	-0.17
1.1	0.21	-0.04
1.15	0.21	0.07
1.2	0.19	-0.05
1.25	0.2	-0.15
1.3	0.2	-0.02
1.35	0.2	0.07
1.39	0.25	0.18
1.41	0.27	0.09
1.45	0.33	0.18
1.49	0.41	0.25
1.5	0.5	0.3
1.52	0.49	0.13
1.46	0.69	0.17
1.42	0.83	0.02
1.44	0.84	-0.1
1.48	0.84	-0.2
1.48	0.84	-0.23
1.5	0.8	-0.23
1.54	0.75	-0.09
1.54	0.78	-0.13
1.53	0.77	-0.03
1.51	0.78	0.07
1.5	0.85	-0.04
1.48	0.92	-0.1
1.44	0.98	-0.18
1.4	1.05	-0.18
1.36	1.1	-0.23
1.32	1.13	-0.22
1.26	1.18	-0.28
1.2	1.23	-0.32
1.15	1.25	-0.28
1.13	1.23	-0.29
1.1	1.16	-0.32
1.07	1.13	-0.33
1.02	1.11	-0.17
0.96	1.11	-0.06
0.92	1.06	-0.15
0.88	1.04	-0.22
0.84	1	-0.04
0.8	0.96	0.09
0.77	0.94	-0.03
0.75	0.87	0.05
0.74	0.84	0.08
0.74	0.77	0.15
0.69	0.69	0.26
0.66	0.57	0.38
0.67	0.58	0.37
0.68	0.59	0.35
0.69	0.6	0.37
0.7	0.57	0.33
0.71	0.56	0.15
0.72	0.5	0.18
0.73	0.47	0.04
0.74	0.42	-0.04
0.75	0.39	-0.13
0.78	0.32	-0.21
0.81	0.29	-0.26
0.84	0.28	-0.1
0.88	0.25	-0.06
0.92	0.24	0.04
0.97	0.3	0.15
1.02	0.31	0.22
1.07	0.32	0.28
1.12	0.29	0.33
1.16	0.27	0.36
1.21	0.25	0.38
1.24	0.25	0.26
1.3	0.23	0.29
1.33	0.26	0.16
1.36	0.28	0.22
1.41	0.28	0.08
1.44	0.34	0.18
1.46	0.43	0.25
1.47	0.43	0.07
1.5	0.51	0.18
1.52	0.68	0.28
1.53	0.68	0.11
1.55	0.7	-0.03
1.57	0.72	-0.14
1.57	0.74	-0.21
1.57	0.75	-0.27
1.57	0.78	-0.26
1.56	0.81	-0.25
1.53	0.85	-0.22
1.48	0.94	-0.22
1.48	0.89	-0.07
1.44	0.95	-0.15
1.4	1.03	-0.13
1.34	1.1	-0.2
1.3	1.1	-0.19
1.25	1.17	-0.25
1.19	1.22	-0.31
1.13	1.29	-0.33
1.07	1.33	-0.19
1.06	1.28	-0.22
1.01	1.28	-0.08
0.98	1.22	0.01
0.96	1.14	-0.11
0.91	1.09	-0.17
0.89	1.06	-0.03
0.84	1	0.1
0.81	0.95	0.15
0.77	0.92	0.22
0.76	0.87	0.17
0.74	0.83	0.21
0.74	0.79	0.24
0.7	0.71	0.34
0.67	0.63	0.42
0.68	0.63	0.36
0.68	0.64	0.38
0.7	0.63	0.38
0.71	0.59	0.33
0.72	0.58	0.15
0.73	0.56	0.01
0.73	0.53	-0.1
0.75	0.47	-0.15
0.77	0.41	-0.22
0.8	0.36	-0.25
0.82	0.34	-0.09
0.85	0.28	-0.18
0.89	0.28	-0.03
0.92	0.27	0.06
0.99	0.21	-0.07
1.01	0.26	0.06
1.06	0.22	-0.04
1.1	0.21	0.06
1.14	0.2	0.15
1.2	0.19	0.01
1.24	0.21	-0.11
1.26	0.25	-0.13
1.31	0.25	0.02
1.35	0.28	-0.1
1.4	0.32	0.03
1.45	0.35	0.13
1.48	0.42	0.21
1.51	0.49	0.3
1.54	0.46	0.17
1.47	0.66	0.21
1.41	0.86	0.05
1.46	0.84	-0.07
1.46	0.85	-0.16
1.48	0.84	-0.22
1.51	0.76	-0.06
1.53	0.75	0.06
1.52	0.82	-0.07
1.51	0.8	0.01
1.49	0.8	0.08
1.48	0.87	-0.06
1.45	0.96	-0.12
1.41	1.02	-0.17
1.36	1.07	-0.19
1.33	1.09	-0.19
1.27	1.16	-0.26
1.22	1.22	-0.25
1.2	1.18	-0.09
1.14	1.21	-0.15
1.12	1.19	-0.17
1.1	1.14	-0.21
1.07	1.1	-0.27
1.02	1.06	-0.32
0.97	1.02	-0.32
0.95	1	-0.17
0.91	0.96	-0.08
0.87	0.91	-0.06
0.84	0.89	-0.04
0.8	0.87	0.08
0.78	0.82	0.12
0.77	0.78	0.15
0.72	0.7	0.29
0.67	0.59	0.4
0.68	0.59	0.38
0.68	0.61	0.41
0.7	0.62	0.41
0.71	0.58	0.38
0.72	0.58	0.19
0.72	0.52	0.26
0.73	0.46	0.12
0.75	0.47	0.19
0.79	0.4	0.11
0.8	0.35	-0.02
0.82	0.36	0.04
0.85	0.31	-0.01
0.89	0.24	-0.11
0.92	0.19	-0.2
0.97	0.18	-0.26
1.01	0.24	-0.08
1.06	0.24	0.04
1.1	0.22	0.14
1.16	0.2	0
1.19	0.24	0.12
1.24	0.25	0.13
1.27	0.28	0.05
1.32	0.26	0.13
1.37	0.29	0.22
1.42	0.33	0.27
1.46	0.34	0.09
1.49	0.41	0.18
1.48	0.5	0.22
1.51	0.48	0.07
1.45	0.68	0.13
1.5	0.74	-0.05
1.54	0.76	-0.18
1.52	0.79	-0.24
1.53	0.8	-0.3
1.54	0.73	-0.15
1.48	0.94	-0.18
1.5	0.93	-0.2
1.49	0.89	-0.05
1.49	0.95	-0.12
1.46	1.01	-0.2
1.44	1.03	-0.25
1.4	1.07	-0.22
1.37	1.1	-0.24
1.33	1.13	-0.25
1.28	1.18	-0.31
1.22	1.22	-0.35
1.17	1.28	-0.37
1.12	1.32	-0.38
1.1	1.25	-0.36
1.07	1.21	-0.17
1.04	1.16	-0.22
1	1.1	-0.28
0.94	1.08	-0.29
0.91	1.04	-0.27
0.86	0.98	-0.16
0.84	0.94	-0.08
0.8	0.93	0.05
0.76	0.85	-0.06
0.74	0.82	0.01
0.75	0.78	0.08
0.7	0.71	0.23
0.68	0.61	0.33
0.67	0.6	0.37
0.67	0.61	0.39
0.7	0.62	0.41
0.72	0.54	0.22
0.72	0.5	0.05
0.73	0.47	0.02
0.74	0.49	0.11
0.75	0.44	-0.01
0.76	0.38	-0.11
0.78	0.4	0.01
0.82	0.37	0.09
0.86	0.3	-0.03
0.9	0.27	-0.1
0.94	0.2	-0.18
0.97	0.22	-0.03
1.01	0.19	-0.11
1.06	0.2	0.02
1.12	0.17	-0.09
1.17	0.18	0.06
1.21	0.19	-0.07
1.27	0.15	0.06
1.32	0.14	0.14
1.35	0.19	0.06
1.39	0.2	-0.01
1.44	0.21	-0.09
1.47	0.3	0.05
1.53	0.39	0.17
1.52	0.46	0.24
1.47	0.62	0.27
1.41	0.8	0.16
1.46	0.71	0.2
1.51	0.74	0.03
1.52	0.76	-0.1
1.54	0.73	0.03
1.57	0.71	0.12
1.58	0.69	0.18
1.57	0.68	0.22
1.54	0.71	0.25
1.52	0.78	0.13
1.5	0.86	-0.02
1.45	0.94	-0.12
1.41	1.01	-0.17
1.38	1.05	-0.23
1.34	1.11	-0.23
1.28	1.17	-0.26
1.23	1.19	-0.28
1.2	1.16	-0.12
1.16	1.15	-0.01
1.08	1.2	0.1
1.05	1.19	-0.02
1.01	1.12	-0.14
0.97	1.08	0.01
0.92	1.07	0.1
0.87	1.09	-0.01
0.82	1.08	-0.13
0.79	1.02	0
0.77	0.95	0.03
0.75	0.88	0.11
0.73	0.89	-0.02
0.7	0.8	0.14
0.67	0.69	0.28
0.63	0.63	0.35
0.65	0.63	0.35
0.65	0.64	0.37
0.68	0.62	0.36
0.69	0.58	0.32
0.7	0.52	0.33
0.71	0.51	0.34
0.73	0.46	0.17
0.75	0.41	0.03
0.78	0.35	-0.03
0.81	0.29	-0.13
0.84	0.28	0.01
0.88	0.22	-0.11
0.92	0.2	-0.12
0.97	0.18	-0.2
1.02	0.15	-0.25
1.05	0.19	-0.07
1.11	0.19	-0.16
1.15	0.18	-0.02
1.19	0.22	0.11
1.23	0.23	-0.02
1.26	0.25	-0.14
1.29	0.29	-0.13
1.35	0.32	0.01
1.4	0.33	0.1
1.44	0.36	0.19
1.48	0.37	0.04
1.47	0.44	0.14
1.5	0.49	0.22
1.44	0.69	0.27
1.45	0.74	0.09
1.48	0.75	-0.05
1.51	0.75	-0.16
1.5	0.78	-0.2
1.52	0.77	-0.24
1.53	0.78	-0.28
1.53	0.76	-0.13
1.52	0.81	-0.22
1.51	0.82	-0.07
1.47	0.88	-0.14
1.42	0.95	-0.15
1.4	0.99	-0.23
1.39	1.03	-0.28
1.34	1.09	-0.26
1.28	1.12	-0.27
1.21	1.22	-0.31
1.15	1.27	-0.33
1.14	1.19	-0.36
1.11	1.16	-0.36
1.08	1.14	-0.37
1.03	1.12	-0.19
0.99	1.09	-0.05
0.93	1.05	-0.14
0.86	1.07	-0.01
0.82	1.05	-0.06
0.8	0.99	-0.01
0.77	0.92	0.03
0.76	0.87	0.1
0.75	0.82	0.13
0.75	0.76	0.19
0.7	0.66	0.32
0.68	0.61	0.39
0.67	0.6	0.39
0.68	0.62	0.38
0.7	0.61	0.42
0.71	0.57	0.38
0.71	0.53	0.39
0.72	0.48	0.22
0.73	0.43	0.09
0.77	0.37	0.06
0.79	0.33	-0.03
0.82	0.3	-0.12
0.85	0.27	-0.16
0.89	0.25	-0.05
0.93	0.26	0.08
0.97	0.29	0.17
1.01	0.23	0.05
1.05	0.25	0.15
1.09	0.25	0.17
1.13	0.23	0.25
1.17	0.26	0.31
1.21	0.27	0.12
1.25	0.29	0.05
1.3	0.29	0.16
1.34	0.31	0.23
1.39	0.27	0.06
1.43	0.27	-0.01
1.45	0.37	0.1
1.48	0.46	0.19
1.48	0.55	0.26
1.44	0.74	0.28
1.48	0.7	0.1
1.52	0.72	-0.05
1.51	0.75	-0.15
1.52	0.77	-0.23
1.52	0.76	-0.25
1.53	0.79	-0.25
1.52	0.8	-0.28
1.51	0.84	-0.27
1.47	0.93	-0.29
1.45	0.96	-0.34
1.4	1.04	-0.33
1.38	1.1	-0.31
1.37	1.07	-0.16
1.33	1.1	-0.21
1.26	1.2	-0.25
1.2	1.26	-0.23
1.16	1.27	-0.23
1.09	1.31	-0.07
1.03	1.32	0.07
1.02	1.24	-0.07
1	1.18	-0.15
0.96	1.11	-0.15
0.92	1.05	-0.16
0.87	1.06	-0.24
0.84	1.01	-0.16
0.8	0.96	-0.01
0.79	0.92	0.04
0.77	0.87	0.08
0.75	0.82	0.15
0.72	0.73	0.27
0.69	0.64	0.36
0.7	0.64	0.34
0.7	0.62	0.34
0.7	0.58	0.15
0.71	0.61	0.23
0.71	0.61	0.06
0.72	0.56	0.04
0.74	0.48	0.11
0.75	0.43	-0.02
0.77	0.37	-0.11
0.8	0.32	-0.17
0.83	0.27	-0.17
0.85	0.27	-0.01
0.89	0.26	0.1
0.92	0.2	-0.02
0.96	0.23	0.09
1	0.25	0.17
1.04	0.2	0.03
1.1	0.19	0.12
1.15	0.2	0.19
1.2	0.21	0.26
1.24	0.24	0.07
1.27	0.26	-0.07
1.3	0.28	-0.16
1.36	0.27	-0.18
1.42	0.28	-0.21
1.45	0.34	-0.05
1.46	0.44	0.07
1.49	0.48	0.18
1.53	0.63	0.29
1.46	0.8	0.15
1.51	0.77	0.01
1.54	0.77	-0.11
1.54	0.76	-0.2
1.54	0.78	-0.25
1.57	0.74	-0.09
1.56	0.77	-0.13
1.53	0.81	-0.12
1.52	0.87	-0.17
1.51	0.91	-0.25
1.49	0.94	-0.25
1.45	1	-0.28
1.41	1.06	-0.24
1.38	1.04	-0.12
1.32	1.14	-0.16
1.26	1.21	-0.16
1.2	1.25	-0.22
1.17	1.21	-0.1
1.14	1.15	0.03
1.11	1.13	-0.08
1.06	1.13	-0.15
1.03	1.08	-0.23
0.97	1.06	-0.26
0.94	1.04	-0.12
0.89	0.99	-0.13
0.85	0.94	0.02
0.82	0.91	0.02
0.79	0.88	0.1
0.78	0.82	0.17
0.77	0.77	0.23
0.72	0.71	0.32
0.69	0.62	0.4
0.7	0.61	0.38
0.7	0.62	0.38
0.71	0.6	0.37
0.71	0.56	0.17
0.72	0.53	0.21
0.73	0.55	0.24
0.74	0.53	0.29
0.75	0.47	0.12
0.77	0.41	-0.01
0.8	0.39	0.09
0.85	0.32	-0.05
0.88	0.24	-0.12
0.91	0.25	0.01
0.95	0.25	0.11
0.99	0.2	-0.03
1.03	0.17	-0.12
1.06	0.19	0.03
1.11	0.2	0.13
1.15	0.22	0.21
1.2	0.23	0.26
1.24	0.25	0.07
1.3	0.24	0.17
1.33	0.28	0
1.38	0.28	-0.08
1.42	0.28	-0.11
1.46	0.36	0.01
1.48	0.45	0.12
1.53	0.5	0.22
1.48	0.65	0.22
1.43	0.82	0.09
1.49	0.82	-0.06
1.48	0.84	-0.15
1.5	0.83	-0.23
1.52	0.76	-0.05
1.55	0.75	0.07
1.53	0.81	-0.05
1.51	0.85	-0.08
1.49	0.89	-0.17
1.49	0.94	-0.24
1.47	0.98	-0.28
1.43	1.03	-0.3
1.36	1.13	-0.26
1.32	1.13	-0.29
1.27	1.21	-0.25
1.2	1.27	-0.25
1.14	1.32	-0.26
1.12	1.27	-0.29
1.1	1.23	-0.32
1.07	1.18	-0.3
1.03	1.14	-0.32
1	1.09	-0.14
0.95	1.07	-0.21
0.9	1.05	-0.27
0.79	1.14	-0.31
0.76	1.07	-0.28
0.76	1.01	-0.18
0.74	0.93	-0.07
0.73	0.9	-0.17
0.73	0.85	-0.04
0.71	0.73	0.12
0.69	0.66	0.23
0.7	0.64	0.26
0.7	0.63	0.29
0.72	0.56	0.14
0.7	0.53	0
0.71	0.5	-0.1
0.74	0.46	-0.16
0.76	0.42	-0.19
0.77	0.44	-0.05
0.78	0.39	-0.13
0.82	0.31	-0.13
0.84	0.31	0
0.88	0.23	-0.08
0.93	0.21	-0.12
0.99	0.16	-0.18
1.01	0.19	-0.04
1.07	0.13	-0.13
1.1	0.16	0
1.16	0.16	-0.1
1.19	0.19	0.04
1.23	0.2	-0.08
1.27	0.24	-0.18
1.29	0.28	-0.24
1.33	0.32	-0.27
1.38	0.33	-0.11
1.43	0.38	0.02
1.45	0.44	0.13
1.44	0.52	0.2
1.48	0.49	0.07
1.44	0.69	0.14
1.48	0.73	-0.05
1.53	0.73	-0.17
1.52	0.76	-0.23
1.52	0.75	-0.27
1.53	0.75	-0.31
1.53	0.76	-0.28
1.53	0.74	-0.12
1.53	0.82	-0.2
1.52	0.82	-0.06
1.5	0.87	-0.11
1.45	0.95	-0.18
1.41	1.03	-0.18
1.37	1.08	-0.19
1.33	1.11	-0.22
1.27	1.14	-0.24
1.2	1.2	-0.25
1.19	1.17	-0.12
1.11	1.22	-0.2
1.07	1.24	-0.06
1.04	1.2	-0.13
1.01	1.15	-0.19
0.98	1.09	-0.25
0.93	1.05	-0.29
0.89	1.04	-0.14
0.85	0.98	0.02
0.81	0.95	0.13
0.79	0.91	0.2
0.76	0.87	0.05
0.75	0.87	-0.07
0.72	0.78	0.09
0.69	0.7	0.22
0.67	0.66	0.29
0.68	0.66	0.31
0.69	0.66	0.35
0.71	0.66	0.36
0.71	0.63	0.19
0.71	0.57	0.25
0.73	0.51	0.28
0.74	0.46	0.13
0.76	0.41	0
0.78	0.38	-0.08
0.82	0.38	0.03
0.86	0.31	-0.09
0.89	0.29	-0.02
0.93	0.23	-0.14
1	0.17	-0.13
1.04	0.2	0.02
1.1	0.15	-0.1
1.14	0.16	0.05
1.18	0.18	0.13
1.22	0.2	0.18
1.27	0.19	0.23
1.31	0.19	0.26
1.34	0.25	0.07
1.39	0.24	-0.02
1.43	0.25	-0.07
1.44	0.34	0.07
1.49	0.43	0.18
1.52	0.42	0.04
1.46	0.62	0.14
1.42	0.8	0.02
1.48	0.75	-0.05
1.51	0.77	-0.16
1.54	0.77	-0.23
1.55	0.77	-0.29
1.48	0.98	-0.32
1.49	0.95	-0.32
1.49	0.91	-0.18
1.48	0.88	-0.04
1.47	0.95	-0.13
1.45	0.97	-0.11
1.43	1	-0.2
1.39	1.05	-0.22
1.35	1.07	-0.27
1.28	1.18	-0.31
1.24	1.22	-0.26
1.16	1.3	-0.28
1.08	1.39	-0.14
1.04	1.37	-0.04
1.02	1.3	-0.12
0.97	1.27	0
0.94	1.2	-0.11
0.9	1.15	0.01
0.86	1.08	-0.1
0.83	1.04	0
0.8	0.95	0.12
0.78	0.9	0.12
0.77	0.85	0.15
0.72	0.87	-0.01
0.72	0.81	0.09
0.68	0.7	0.25
0.65	0.63	0.34
0.65	0.62	0.34
0.67	0.58	0.13
0.69	0.59	0.18
0.7	0.58	0.03
0.71	0.55	-0.08
0.72	0.53	0.03
0.74	0.47	-0.06
0.75	0.48	0.04
0.79	0.41	-0.04
0.83	0.33	-0.15
0.86	0.26	-0.21
0.9	0.25	-0.25
0.94	0.26	-0.08
0.98	0.28	0.05
1.04	0.17	-0.09
1.09	0.15	-0.16
1.13	0.15	-0.22
1.19	0.16	-0.27
1.24	0.13	-0.09
1.28	0.13	0.04
1.33	0.13	0.1
1.35	0.2	-0.05
1.39	0.2	-0.07
1.44	0.25	0.05
1.47	0.33	0.15
1.47	0.43	0.22
1.5	0.44	0.05
1.46	0.6	0.12
1.4	0.82	0.04
1.46	0.79	-0.1
1.46	0.81	-0.18
1.47	0.82	-0.24
1.5	0.76	-0.06
1.45	0.95	-0.16
1.47	0.89	-0.01
1.47	0.92	-0.11
1.47	0.89	0.01
1.47	0.93	-0.11
1.44	0.97	-0.18
1.41	1.02	-0.2
1.37	1.06	-0.23
1.34	1.08	-0.26
1.28	1.15	-0.27
1.22	1.2	-0.32
1.15	1.27	-0.36
1.11	1.28	-0.27
1.1	1.24	-0.29
1.07	1.19	-0.3
1.03	1.16	-0.13
0.99	1.12	-0.01
0.94	1.09	0.09
0.9	1.06	0.04
0.85	1.02	0.14
0.82	0.97	0.21
0.78	0.93	0.27
0.76	0.9	0.1
0.74	0.84	0.15
0.72	0.8	0.22
0.69	0.72	0.32
0.67	0.68	0.37
0.68	0.65	0.36
0.69	0.64	0.35
0.71	0.57	0.16
0.71	0.54	0.03
0.71	0.54	0.11
0.73	0.48	-0.01
0.74	0.48	0.08
0.76	0.43	0
0.79	0.41	0.08
0.83	0.33	0.02
0.87	0.28	-0.03
0.9	0.26	-0.11
0.94	0.26	0.03
0.98	0.2	-0.1
1.02	0.22	0.05
1.05	0.26	0.15
1.09	0.23	0.01
1.14	0.21	0.11
1.19	0.22	0.19
1.25	0.17	0.25
1.3	0.17	0.27
1.33	0.22	0.2
1.38	0.23	0.06
1.42	0.28	0.13
1.44	0.35	0.11
1.5	0.43	0.22
1.52	0.49	0.29
1.53	0.65	0.37
1.46	0.81	0.2
1.45	0.85	0.06
1.5	0.85	-0.09
1.51	0.82	-0.19
1.53	0.81	-0.25
1.57	0.73	-0.13
1.55	0.75	-0.12
1.54	0.79	-0.15
1.51	0.87	-0.15
1.46	0.97	-0.2
1.44	1.02	-0.26
1.41	1.07	-0.27
1.38	1.11	-0.28
1.35	1.16	-0.33
1.3	1.18	-0.28
1.25	1.2	-0.28
1.18	1.27	-0.23
1.15	1.2	-0.07
1.08	1.26	-0.01
1.04	1.21	0.09
1.01	1.17	-0.03
0.98	1.1	-0.12
0.93	1.04	-0.2
0.91	0.99	-0.25
0.87	0.99	-0.26
0.83	0.94	-0.16
0.8	0.91	-0.01
0.78	0.85	-0.11
0.76	0.82	-0.03
0.76	0.78	0.05
0.73	0.7	0.18
0.7	0.6	0.31
0.7	0.6	0.33
0.7	0.59	0.35
0.71	0.61	0.36
0.71	0.59	0.28
0.72	0.55	0.3
0.73	0.5	0.16
0.74	0.43	0.03
0.75	0.45	0.13
0.77	0.39	0.04
0.8	0.35	-0.06
0.83	0.28	-0.17
0.88	0.25	-0.06
0.91	0.26	0.04
0.95	0.22	-0.08
0.99	0.23	0.06
1.04	0.25	0.14
1.1	0.2	-0.01
1.15	0.23	0.1
